,id,curve,filter,inclination,mass_ratio,primary__surface_potential,secondary__surface_potential,t1_t2,pred_inc,pred_q,pred_omega1,pred_omega2,pred_t1_t2
877170,12575011,"[0.52389282 0.52422923 0.5254983  0.52811654 0.5324411  0.53851723
 0.54626926 0.55557844 0.5663625  0.57843152 0.59147923 0.6052935
 0.61970794 0.63459333 0.64988709 0.6654523  0.68103022 0.69647119
 0.71179813 0.72695907 0.74195747 0.75674212 0.77116501 0.78516663
 0.7987608  0.81181702 0.8243289  0.83628522 0.84758094 0.85819135
 0.86808257 0.87722786 0.88554027 0.8929048  0.89909139 0.90384368
 0.90649433 0.90746117 0.90846966 0.90943576 0.91038351 0.91130647
 0.91229845 0.91337444 0.91443941 0.91551291 0.9165791  0.91763836
 0.91880475 0.91996955 0.92107792 0.92220106 0.92335821 0.924556
 0.9258117  0.92707122 0.92827824 0.92946957 0.93069602 0.93196754
 0.93322617 0.93450875 0.93575567 0.93703663 0.93834906 0.93965774
 0.94096138 0.9422502  0.94348018 0.94475889 0.94608118 0.94741316
 0.94871245 0.94994723 0.95116251 0.9524077  0.95368406 0.95498438
 0.95623756 0.95744219 0.95864097 0.95979908 0.96098526 0.96221656
 0.96341097 0.9645273  0.96561008 0.96662881 0.96767952 0.96881674
 0.96998032 0.97106368 0.97207749 0.97300934 0.97391111 0.97478503
 0.97568241 0.97663325 0.97757169 0.97847762 0.97933514 0.98013507
 0.98088636 0.98160468 0.98231001 0.98306793 0.98384822 0.98459945
 0.98531923 0.9859552  0.98651929 0.9870007  0.98750571 0.9880945
 0.98871249 0.98926317 0.98977643 0.99020773 0.9905981  0.99102955
 0.99148485 0.99189412 0.99229153 0.99263438 0.99292402 0.99323164
 0.9935645  0.99392026 0.99424891 0.99450515 0.99472051 0.99493725
 0.9951892  0.99548074 0.99570345 0.99590109 0.99608329 0.99625138
 0.99643992 0.99665074 0.99681335 0.99698701 0.99713514 0.99731565
 0.99751747 0.99768921 0.99779334 0.99788575 0.99802089 0.99818076
 0.99835798 0.99853302 0.99863398 0.99871571 0.99888682 0.99903208
 0.99915071 0.99925788 0.99933368 0.99947323 0.99966125 0.99980339
 0.99990564 0.99994343 1.         0.99961523 0.99843584 0.9966096
 0.99419996 0.99133317 0.98809518 0.98453241 0.9806516  0.97645536
 0.9719635  0.96729041 0.96248331 0.95751974 0.95243485 0.94723
 0.94198878 0.93686097 0.93182596 0.92687102 0.92200416 0.91721609
 0.91270246 0.90848243 0.90473537 0.9012956  0.89822926 0.89557834
 0.89340082 0.89175749 0.89061616 0.88983804 0.88935736 0.88907875
 0.88897643 0.88896209 0.88897127 0.88896209 0.88897643 0.88907875
 0.88935736 0.88983804 0.89061616 0.89175749 0.89340082 0.89557834
 0.89822926 0.9012956  0.90473537 0.90848243 0.91270246 0.91721609
 0.92200416 0.92687102 0.93182596 0.93686097 0.94198878 0.94723
 0.95243485 0.95751974 0.96248331 0.96729041 0.9719635  0.97645536
 0.9806516  0.98453241 0.98809518 0.99133317 0.99419996 0.9966096
 0.99843584 0.99961523 1.         0.99994343 0.99990564 0.99980339
 0.99966125 0.99947323 0.99933368 0.99925788 0.99915071 0.99903208
 0.99888682 0.99871571 0.99863398 0.99853302 0.99835798 0.99818076
 0.99802089 0.99788575 0.99779334 0.99768921 0.99751747 0.99731565
 0.99713514 0.99698701 0.99681335 0.99665074 0.99643992 0.99625138
 0.99608329 0.99590109 0.99570345 0.99548074 0.9951892  0.99493725
 0.99472051 0.99450515 0.99424891 0.99392026 0.9935645  0.99323164
 0.99292402 0.99263438 0.99229153 0.99189412 0.99148485 0.99102955
 0.9905981  0.99020773 0.98977643 0.98926317 0.98871249 0.9880945
 0.98750571 0.9870007  0.98651929 0.9859552  0.98531923 0.98459945
 0.98384822 0.98306793 0.98231001 0.98160468 0.98088636 0.98013507
 0.97933514 0.97847762 0.97757169 0.97663325 0.97568241 0.97478503
 0.97391111 0.97300934 0.97207749 0.97106368 0.96998032 0.96881674
 0.96767952 0.96662881 0.96561008 0.9645273  0.96341097 0.96221656
 0.96098526 0.95979908 0.95864097 0.95744219 0.95623756 0.95498438
 0.95368406 0.9524077  0.95116251 0.94994723 0.94871245 0.94741316
 0.94608118 0.94475889 0.94348018 0.9422502  0.94096138 0.93965774
 0.93834906 0.93703663 0.93575567 0.93450875 0.93322617 0.93196754
 0.93069602 0.92946957 0.92827824 0.92707122 0.9258117  0.924556
 0.92335821 0.92220106 0.92107792 0.91996955 0.91880475 0.91763836
 0.9165791  0.91551291 0.91443941 0.91337444 0.91229845 0.91130647
 0.91038351 0.90943576 0.90846966 0.90746117 0.90649433 0.90384368
 0.89909139 0.8929048  0.88554027 0.87722786 0.86808257 0.85819135
 0.84758094 0.83628522 0.8243289  0.81181702 0.7987608  0.78516663
 0.77116501 0.75674212 0.74195747 0.72695907 0.71179813 0.69647119
 0.68103022 0.6654523  0.64988709 0.63459333 0.61970794 0.6052935
 0.59147923 0.57843152 0.5663625  0.55557844 0.54626926 0.53851723
 0.5324411  0.52811654 0.5254983  0.52422923]",SLOAN_i,1.4567089049149122,0.7,3.787608084674943,4.499471829935304,5.0,1.4484329,0.7436904,4.5176616,4.0616407,4.7909026
98158,1033762,"[0.94266778 0.94268064 0.942722   0.94277547 0.94286231 0.94296614
 0.94311561 0.94329254 0.94350904 0.94373246 0.94398783 0.94424425
 0.94453599 0.94484731 0.94519206 0.94555859 0.94595644 0.94638881
 0.94682557 0.9473088  0.94778804 0.94830551 0.94882343 0.94937932
 0.94995124 0.95053988 0.95114056 0.95186841 0.95267502 0.95339635
 0.95408363 0.95476971 0.95547056 0.95621314 0.9569685  0.95770593
 0.95848753 0.95927457 0.96008969 0.96090621 0.96176217 0.96258639
 0.96340273 0.96424103 0.96513437 0.96602109 0.96692944 0.9678124
 0.96868555 0.96958052 0.97048614 0.97140316 0.97231263 0.97319194
 0.97410311 0.97500369 0.97594262 0.9768708  0.97777224 0.97866353
 0.97951572 0.98041367 0.98131018 0.98218245 0.98306201 0.98391093
 0.98474567 0.9855704  0.98638132 0.98723636 0.98804209 0.98881524
 0.98953447 0.99026819 0.9909572  0.99164696 0.99236031 0.9930284
 0.99364569 0.99427222 0.99484413 0.99541185 0.99593482 0.99639315
 0.99685525 0.99731021 0.99769491 0.99808014 0.99843953 0.99875459
 0.99902285 0.99925844 0.99946601 0.99963695 0.99976374 0.99986401
 0.99993387 0.99998763 1.         0.9999844  0.99990996 0.99982787
 0.99968753 0.99952073 0.99931444 0.9990946  0.99884802 0.99857845
 0.99826931 0.99792839 0.99756504 0.99717569 0.99674632 0.99627998
 0.99579613 0.99532045 0.99478312 0.99424793 0.99372632 0.99315029
 0.99253977 0.99193546 0.99128744 0.9906598  0.98999269 0.98929228
 0.98862643 0.98797285 0.98728644 0.98662616 0.98592399 0.98520128
 0.98444077 0.98373554 0.98302716 0.98232053 0.9816111  0.98088159
 0.98016971 0.97944321 0.97872531 0.978063   0.97737113 0.97667842
 0.97596684 0.97525211 0.97458328 0.97391158 0.97327878 0.97262212
 0.97196396 0.97132213 0.97069605 0.97009638 0.96949065 0.96886345
 0.96826095 0.96765406 0.96710437 0.9665779  0.96604453 0.96548003
 0.96495513 0.96443134 0.9639345  0.96344149 0.9629905  0.96251937
 0.96205813 0.96163545 0.96122342 0.96080627 0.9603526  0.95980606
 0.9593537  0.95900872 0.95866611 0.95833282 0.95800932 0.95771283
 0.95740894 0.9571369  0.95685167 0.9566043  0.95635122 0.95612185
 0.95591519 0.95572179 0.95555129 0.95538775 0.95524844 0.95510083
 0.95497529 0.95484622 0.95474457 0.95465789 0.95460544 0.95455827
 0.95453302 0.95450877 0.95450189 0.95450877 0.95453302 0.95455827
 0.95460544 0.95465789 0.95474457 0.95484622 0.95497529 0.95510083
 0.95524844 0.95538775 0.95555129 0.95572179 0.95591519 0.95612185
 0.95635122 0.9566043  0.95685167 0.9571369  0.95740894 0.95771283
 0.95800932 0.95833282 0.95866611 0.95900872 0.9593537  0.95980606
 0.9603526  0.96080627 0.96122342 0.96163545 0.96205813 0.96251937
 0.9629905  0.96344149 0.9639345  0.96443134 0.96495513 0.96548003
 0.96604453 0.9665779  0.96710437 0.96765406 0.96826095 0.96886345
 0.96949065 0.97009638 0.97069605 0.97132213 0.97196396 0.97262212
 0.97327878 0.97391158 0.97458328 0.97525211 0.97596684 0.97667842
 0.97737113 0.978063   0.97872531 0.97944321 0.98016971 0.98088159
 0.9816111  0.98232053 0.98302716 0.98373554 0.98444077 0.98520128
 0.98592399 0.98662616 0.98728644 0.98797285 0.98862643 0.98929228
 0.98999269 0.9906598  0.99128744 0.99193546 0.99253977 0.99315029
 0.99372632 0.99424793 0.99478312 0.99532045 0.99579613 0.99627998
 0.99674632 0.99717569 0.99756504 0.99792839 0.99826931 0.99857845
 0.99884802 0.9990946  0.99931444 0.99952073 0.99968753 0.99982787
 0.99990996 0.9999844  1.         0.99998763 0.99993387 0.99986401
 0.99976374 0.99963695 0.99946601 0.99925844 0.99902285 0.99875459
 0.99843953 0.99808014 0.99769491 0.99731021 0.99685525 0.99639315
 0.99593482 0.99541185 0.99484413 0.99427222 0.99364569 0.9930284
 0.99236031 0.99164696 0.9909572  0.99026819 0.98953447 0.98881524
 0.98804209 0.98723636 0.98638132 0.9855704  0.98474567 0.98391093
 0.98306201 0.98218245 0.98131018 0.98041367 0.97951572 0.97866353
 0.97777224 0.9768708  0.97594262 0.97500369 0.97410311 0.97319194
 0.97231263 0.97140316 0.97048614 0.96958052 0.96868555 0.9678124
 0.96692944 0.96602109 0.96513437 0.96424103 0.96340273 0.96258639
 0.96176217 0.96090621 0.96008969 0.95927457 0.95848753 0.95770593
 0.9569685  0.95621314 0.95547056 0.95476971 0.95408363 0.95339635
 0.95267502 0.95186841 0.95114056 0.95053988 0.94995124 0.94937932
 0.94882343 0.94830551 0.94778804 0.9473088  0.94682557 0.94638881
 0.94595644 0.94555859 0.94519206 0.94484731 0.94453599 0.94424425
 0.94398783 0.94373246 0.94350904 0.94329254 0.94311561 0.94296614
 0.94286231 0.94277547 0.942722   0.94268064]",SLOAN_i,1.2285340611549433,0.1,2.1296447428271357,11.450005003749686,1.1666666666666667,1.2615033,0.1177544,3.9323988,18.967274,1.8782988
601401,8592020,"[0.88662812 0.88662225 0.88664987 0.88673207 0.88688812 0.88709767
 0.88726164 0.88753047 0.88772752 0.88805894 0.88845882 0.88888123
 0.88927744 0.88977484 0.89045473 0.8928     0.89785494 0.90396359
 0.91063238 0.91768988 0.92490136 0.93209895 0.93905745 0.94551139
 0.95137526 0.9565319  0.96075419 0.96347151 0.96401598 0.96439416
 0.96476821 0.96528852 0.96589956 0.9665535  0.96716513 0.96768476
 0.96822831 0.96883824 0.96943497 0.97003363 0.9706128  0.97116888
 0.97176723 0.97242092 0.97311808 0.97374398 0.9743937  0.97506437
 0.97577737 0.97642759 0.9770922  0.97772281 0.97835858 0.97906175
 0.97981174 0.98050566 0.981152   0.98179663 0.9824788  0.98314951
 0.98383754 0.98452626 0.9851725  0.9858166  0.98647888 0.98714906
 0.98775551 0.98834038 0.98891681 0.98953331 0.99017135 0.9907889
 0.99134236 0.99187422 0.99238245 0.99292376 0.99347737 0.99399827
 0.99446216 0.99489235 0.99530492 0.9957734  0.99626254 0.99667468
 0.9970125  0.99729854 0.99756842 0.99785021 0.99823896 0.99858071
 0.99883331 0.99902079 0.99914597 0.99923611 0.99936401 0.9995667
 0.99973087 0.99982161 0.99990757 0.99997494 1.         0.99997575
 0.99990931 0.99982462 0.99973572 0.99957397 0.9993743  0.99925024
 0.99916514 0.99904626 0.9988664  0.99862306 0.99829184 0.99791497
 0.99764738 0.99739382 0.99712612 0.99680897 0.99641943 0.99595464
 0.99551344 0.99513107 0.99473353 0.99430503 0.99382192 0.99330823
 0.99281009 0.99234825 0.99186543 0.99136384 0.99080076 0.99021966
 0.98966334 0.98915022 0.98863113 0.98809307 0.9874938  0.98690507
 0.98633752 0.98577048 0.985163   0.98455847 0.98397347 0.98337944
 0.9828252  0.98227119 0.9816712  0.9810168  0.98041099 0.97987425
 0.97934417 0.97878109 0.97823343 0.97762401 0.97705794 0.97651357
 0.97599362 0.97540265 0.97485533 0.97436344 0.97391382 0.97344095
 0.97294818 0.97245686 0.97195182 0.97151233 0.97109586 0.9705866
 0.97003397 0.96952269 0.96910024 0.96882184 0.96853758 0.96810405
 0.96615138 0.96307165 0.95928319 0.95496637 0.95020245 0.94507649
 0.93983989 0.93470014 0.92981395 0.92536969 0.92144159 0.91836863
 0.91714629 0.91691947 0.91678428 0.9166897  0.91652151 0.91633033
 0.91617365 0.916063   0.91598562 0.91591592 0.91581995 0.91573435
 0.91570733 0.91571158 0.91572826 0.91571158 0.91570733 0.91573435
 0.91581995 0.91591592 0.91598562 0.916063   0.91617365 0.91633033
 0.91652151 0.9166897  0.91678428 0.91691947 0.91714629 0.91836863
 0.92144159 0.92536969 0.92981395 0.93470014 0.93983989 0.94507649
 0.95020245 0.95496637 0.95928319 0.96307165 0.96615138 0.96810405
 0.96853758 0.96882184 0.96910024 0.96952269 0.97003397 0.9705866
 0.97109586 0.97151233 0.97195182 0.97245686 0.97294818 0.97344095
 0.97391382 0.97436344 0.97485533 0.97540265 0.97599362 0.97651357
 0.97705794 0.97762401 0.97823343 0.97878109 0.97934417 0.97987425
 0.98041099 0.9810168  0.9816712  0.98227119 0.9828252  0.98337944
 0.98397347 0.98455847 0.985163   0.98577048 0.98633752 0.98690507
 0.9874938  0.98809307 0.98863113 0.98915022 0.98966334 0.99021966
 0.99080076 0.99136384 0.99186543 0.99234825 0.99281009 0.99330823
 0.99382192 0.99430503 0.99473353 0.99513107 0.99551344 0.99595464
 0.99641943 0.99680897 0.99712612 0.99739382 0.99764738 0.99791497
 0.99829184 0.99862306 0.9988664  0.99904626 0.99916514 0.99925024
 0.9993743  0.99957397 0.99973572 0.99982462 0.99990931 0.99997575
 1.         0.99997494 0.99990757 0.99982161 0.99973087 0.9995667
 0.99936401 0.99923611 0.99914597 0.99902079 0.99883331 0.99858071
 0.99823896 0.99785021 0.99756842 0.99729854 0.9970125  0.99667468
 0.99626254 0.9957734  0.99530492 0.99489235 0.99446216 0.99399827
 0.99347737 0.99292376 0.99238245 0.99187422 0.99134236 0.9907889
 0.99017135 0.98953331 0.98891681 0.98834038 0.98775551 0.98714906
 0.98647888 0.9858166  0.9851725  0.98452626 0.98383754 0.98314951
 0.9824788  0.98179663 0.981152   0.98050566 0.97981174 0.97906175
 0.97835858 0.97772281 0.9770922  0.97642759 0.97577737 0.97506437
 0.9743937  0.97374398 0.97311808 0.97242092 0.97176723 0.97116888
 0.9706128  0.97003363 0.96943497 0.96883824 0.96822831 0.96768476
 0.96716513 0.9665535  0.96589956 0.96528852 0.96476821 0.96439416
 0.96401598 0.96347151 0.96075419 0.9565319  0.95137526 0.94551139
 0.93905745 0.93209895 0.92490136 0.91768988 0.91063238 0.90396359
 0.89785494 0.8928     0.89045473 0.88977484 0.88927744 0.88888123
 0.88845882 0.88805894 0.88772752 0.88753047 0.88726164 0.88709767
 0.88688812 0.88673207 0.88664987 0.88662225]",SLOAN_i,1.4841072627809193,0.5,3.586792354854397,6.807604994398784,1.3888888888888888,1.530473,0.4519295,4.492628,3.4145925,1.2651482
1087406,16238555,"[0.85198262 0.85212961 0.85259799 0.85340673 0.85447749 0.8558473
 0.8575167  0.85942248 0.8615948  0.86399421 0.86654781 0.86925049
 0.8721227  0.87506205 0.87806269 0.88110963 0.88408022 0.88699077
 0.88971651 0.89216987 0.89415381 0.8952637  0.89636286 0.8975027
 0.89867681 0.89991874 0.90118699 0.90247758 0.90382245 0.90516875
 0.9065869  0.90805759 0.90954792 0.91107003 0.91260007 0.91417686
 0.91576258 0.91742775 0.91910782 0.92077472 0.92247482 0.92417787
 0.92593529 0.92771902 0.92950263 0.93129668 0.93310469 0.93493298
 0.93676043 0.93859645 0.94042833 0.94226153 0.94410969 0.94595805
 0.94779595 0.9496272  0.95146    0.95327788 0.95508514 0.95688201
 0.95867022 0.96042586 0.96220395 0.96392055 0.96563479 0.96733054
 0.96897643 0.97060023 0.97219766 0.97374997 0.9752751  0.97678523
 0.9782632  0.97971189 0.98110031 0.98244699 0.98375029 0.9850129
 0.98620546 0.98736179 0.98850015 0.98959397 0.99063162 0.99159297
 0.99251389 0.99341391 0.99422373 0.99497482 0.99570457 0.99636886
 0.99695733 0.99752428 0.99803329 0.99846534 0.99884422 0.99917993
 0.99945887 0.99967796 0.99982484 0.99993237 1.         0.99998558
 0.9999322  0.99984043 0.99967783 0.99945793 0.99918455 0.99887104
 0.99850813 0.9980734  0.99758568 0.99708148 0.99650803 0.9958758
 0.99522909 0.99453116 0.99375077 0.99295779 0.99213338 0.99124182
 0.9903038  0.98933082 0.98834982 0.98734285 0.98627643 0.98518029
 0.98405184 0.98289265 0.98168448 0.98045851 0.97921127 0.97796059
 0.97669446 0.97539414 0.9740788  0.97275277 0.9713878  0.97001535
 0.96865087 0.96723496 0.96585138 0.96444475 0.96303918 0.96163278
 0.96022472 0.95880976 0.95740379 0.9559981  0.95458839 0.95318517
 0.95180299 0.95042765 0.94905268 0.94769007 0.94633023 0.94499323
 0.94367202 0.94236264 0.94105411 0.93977225 0.93854478 0.93731873
 0.93612376 0.93491316 0.93371465 0.93259175 0.93147393 0.93039727
 0.92932238 0.9282735  0.92723682 0.92624532 0.92531769 0.92438244
 0.92349262 0.92261499 0.92175282 0.9209471  0.92016383 0.91940965
 0.91868276 0.91766669 0.91647757 0.91515118 0.91371752 0.91226642
 0.91074793 0.90925264 0.90778755 0.90632823 0.90496826 0.90368493
 0.90245299 0.90134225 0.900374   0.89950953 0.89880535 0.89826437
 0.89783811 0.89759409 0.89752167 0.89759409 0.89783811 0.89826437
 0.89880535 0.89950953 0.900374   0.90134225 0.90245299 0.90368493
 0.90496826 0.90632823 0.90778755 0.90925264 0.91074793 0.91226642
 0.91371752 0.91515118 0.91647757 0.91766669 0.91868276 0.91940965
 0.92016383 0.9209471  0.92175282 0.92261499 0.92349262 0.92438244
 0.92531769 0.92624532 0.92723682 0.9282735  0.92932238 0.93039727
 0.93147393 0.93259175 0.93371465 0.93491316 0.93612376 0.93731873
 0.93854478 0.93977225 0.94105411 0.94236264 0.94367202 0.94499323
 0.94633023 0.94769007 0.94905268 0.95042765 0.95180299 0.95318517
 0.95458839 0.9559981  0.95740379 0.95880976 0.96022472 0.96163278
 0.96303918 0.96444475 0.96585138 0.96723496 0.96865087 0.97001535
 0.9713878  0.97275277 0.9740788  0.97539414 0.97669446 0.97796059
 0.97921127 0.98045851 0.98168448 0.98289265 0.98405184 0.98518029
 0.98627643 0.98734285 0.98834982 0.98933082 0.9903038  0.99124182
 0.99213338 0.99295779 0.99375077 0.99453116 0.99522909 0.9958758
 0.99650803 0.99708148 0.99758568 0.9980734  0.99850813 0.99887104
 0.99918455 0.99945793 0.99967783 0.99984043 0.9999322  0.99998558
 1.         0.99993237 0.99982484 0.99967796 0.99945887 0.99917993
 0.99884422 0.99846534 0.99803329 0.99752428 0.99695733 0.99636886
 0.99570457 0.99497482 0.99422373 0.99341391 0.99251389 0.99159297
 0.99063162 0.98959397 0.98850015 0.98736179 0.98620546 0.9850129
 0.98375029 0.98244699 0.98110031 0.97971189 0.9782632  0.97678523
 0.9752751  0.97374997 0.97219766 0.97060023 0.96897643 0.96733054
 0.96563479 0.96392055 0.96220395 0.96042586 0.95867022 0.95688201
 0.95508514 0.95327788 0.95146    0.9496272  0.94779595 0.94595805
 0.94410969 0.94226153 0.94042833 0.93859645 0.93676043 0.93493298
 0.93310469 0.93129668 0.92950263 0.92771902 0.92593529 0.92417787
 0.92247482 0.92077472 0.91910782 0.91742775 0.91576258 0.91417686
 0.91260007 0.91107003 0.90954792 0.90805759 0.9065869  0.90516875
 0.90382245 0.90247758 0.90118699 0.89991874 0.89867681 0.8975027
 0.89636286 0.8952637  0.89415381 0.89216987 0.88971651 0.88699077
 0.88408022 0.88110963 0.87806269 0.87506205 0.8721227  0.86925049
 0.86654781 0.86399421 0.8615948  0.85942248 0.8575167  0.8558473
 0.85447749 0.85340673 0.85259799 0.85212961]",SLOAN_i,1.1519173063162575,1.1111111111111114,4.200395973750511,7.496753559088117,1.4,1.1431426,0.84970945,5.135337,12.284676,1.9849072
1043076,15998178,"[0.90923121 0.90921617 0.90924383 0.909255   0.90940154 0.90959271
 0.90978883 0.90998237 0.91025645 0.91067068 0.91117695 0.91174149
 0.91236903 0.91303195 0.91378061 0.91493074 0.91887134 0.92388031
 0.92929378 0.93468099 0.93958166 0.94348417 0.94517641 0.94568407
 0.94625743 0.94695628 0.94770889 0.94844729 0.94915005 0.94979071
 0.95051282 0.95134593 0.95220109 0.95305212 0.95383874 0.95463643
 0.95554626 0.95646204 0.95739562 0.95828262 0.95910488 0.96000316
 0.96100098 0.96197327 0.96297656 0.96390103 0.96481614 0.96579541
 0.96681759 0.9678254  0.9688104  0.96979407 0.97080994 0.97181288
 0.97278034 0.97373565 0.97473308 0.97573184 0.97671937 0.9777199
 0.97864121 0.9795873  0.98053362 0.98147314 0.98237778 0.98332284
 0.98419121 0.98505692 0.9859461  0.9868025  0.98762683 0.98845338
 0.98918942 0.98991931 0.99068855 0.99144649 0.99218121 0.99287241
 0.99345875 0.9940274  0.99464487 0.99525954 0.99585222 0.99635218
 0.9967782  0.99715474 0.99754508 0.99798567 0.99840907 0.99872523
 0.99896005 0.99912938 0.9992736  0.99946601 0.99975006 0.99993655
 1.         0.99997909 0.99994213 0.99987367 0.99980712 0.99970521
 0.99960548 0.99947485 0.99932927 0.99910039 0.99874956 0.9983024
 0.99794885 0.99764603 0.99732066 0.99693284 0.99646625 0.99589466
 0.9953089  0.99477796 0.99426491 0.99370662 0.99307841 0.99236066
 0.99162488 0.99089199 0.99021339 0.9895222  0.98873092 0.98790019
 0.98705103 0.98619675 0.98538811 0.98457878 0.98368404 0.98279611
 0.98188145 0.98094053 0.98002921 0.97912078 0.97814053 0.97720542
 0.97624123 0.97527634 0.97431717 0.97338798 0.9723842  0.97139806
 0.97040657 0.96942151 0.96848306 0.96753694 0.96655964 0.96557399
 0.96462536 0.96367915 0.96271383 0.96173752 0.96080764 0.95994556
 0.95907752 0.95813323 0.95722271 0.95628894 0.95545699 0.95470322
 0.95388667 0.95302517 0.95218279 0.95134764 0.95062553 0.9499151
 0.94914097 0.9483632  0.94760756 0.94696225 0.94639758 0.94577063
 0.94510786 0.94443017 0.94380486 0.94330242 0.94286395 0.9418708
 0.9397691  0.93712069 0.93428875 0.93158471 0.92926779 0.92767809
 0.92722104 0.92686798 0.92656037 0.92625041 0.92596499 0.92569548
 0.92549358 0.92535391 0.92521437 0.92505016 0.92488906 0.92476214
 0.92473    0.92474746 0.92476693 0.92474746 0.92473    0.92476214
 0.92488906 0.92505016 0.92521437 0.92535391 0.92549358 0.92569548
 0.92596499 0.92625041 0.92656037 0.92686798 0.92722104 0.92767809
 0.92926779 0.93158471 0.93428875 0.93712069 0.9397691  0.9418708
 0.94286395 0.94330242 0.94380486 0.94443017 0.94510786 0.94577063
 0.94639758 0.94696225 0.94760756 0.9483632  0.94914097 0.9499151
 0.95062553 0.95134764 0.95218279 0.95302517 0.95388667 0.95470322
 0.95545699 0.95628894 0.95722271 0.95813323 0.95907752 0.95994556
 0.96080764 0.96173752 0.96271383 0.96367915 0.96462536 0.96557399
 0.96655964 0.96753694 0.96848306 0.96942151 0.97040657 0.97139806
 0.9723842  0.97338798 0.97431717 0.97527634 0.97624123 0.97720542
 0.97814053 0.97912078 0.98002921 0.98094053 0.98188145 0.98279611
 0.98368404 0.98457878 0.98538811 0.98619675 0.98705103 0.98790019
 0.98873092 0.9895222  0.99021339 0.99089199 0.99162488 0.99236066
 0.99307841 0.99370662 0.99426491 0.99477796 0.9953089  0.99589466
 0.99646625 0.99693284 0.99732066 0.99764603 0.99794885 0.9983024
 0.99874956 0.99910039 0.99932927 0.99947485 0.99960548 0.99970521
 0.99980712 0.99987367 0.99994213 0.99997909 1.         0.99993655
 0.99975006 0.99946601 0.9992736  0.99912938 0.99896005 0.99872523
 0.99840907 0.99798567 0.99754508 0.99715474 0.9967782  0.99635218
 0.99585222 0.99525954 0.99464487 0.9940274  0.99345875 0.99287241
 0.99218121 0.99144649 0.99068855 0.98991931 0.98918942 0.98845338
 0.98762683 0.9868025  0.9859461  0.98505692 0.98419121 0.98332284
 0.98237778 0.98147314 0.98053362 0.9795873  0.97864121 0.9777199
 0.97671937 0.97573184 0.97473308 0.97373565 0.97278034 0.97181288
 0.97080994 0.96979407 0.9688104  0.9678254  0.96681759 0.96579541
 0.96481614 0.96390103 0.96297656 0.96197327 0.96100098 0.96000316
 0.95910488 0.95828262 0.95739562 0.95646204 0.95554626 0.95463643
 0.95383874 0.95305212 0.95220109 0.95134593 0.95051282 0.94979071
 0.94915005 0.94844729 0.94770889 0.94695628 0.94625743 0.94568407
 0.94517641 0.94348417 0.93958166 0.93468099 0.92929378 0.92388031
 0.91887134 0.91493074 0.91378061 0.91303195 0.91236903 0.91174149
 0.91117695 0.91067068 0.91025645 0.90998237 0.90978883 0.90959271
 0.90940154 0.909255   0.90924383 0.90921617]",SLOAN_i,1.5014129472894642,1.1111111111111114,4.604191571823113,23.1680578944334,2.0833333333333335,1.5077151,0.63173884,3.4108982,9.929329,1.4134436
